epoch,train_loss,val_loss,time_sec
62,0.00022292116330257052,0.00026310387998687194,39.91494631767273
63,0.00020999701477715377,0.00024634030093006207,42.070873498916626
64,0.0002094532642282606,0.00024188956175177364,42.06412434577942
65,0.00020841007536172274,0.00023381101509325559,40.51791453361511
66,0.0002076663478173458,0.00022931215446273586,39.3881893157959
67,0.00020816308992494445,0.0002473957840382086,40.762775897979736
68,0.0002055176369155397,0.0002329529925264065,41.064942359924316
69,0.0002047775581537546,0.0002522095327306957,40.687158823013306
70,0.00020508539823386887,0.0002390498795450315,40.469521284103394
71,0.00020376118605665178,0.00026523557403463455,40.411389112472534
72,0.0002042437515751461,0.00024169706564170472,40.18846583366394
73,0.00020521006891160732,0.00024166969861238332,40.68046259880066
74,0.0002081398092725184,0.0002386823912887638,40.85996985435486
75,0.0002040501049797047,0.0002444140199769436,41.23365068435669
76,0.00020326229566668082,0.00023905881253505871,42.679277420043945
77,0.000200310863843429,0.00023931134032810017,39.55043268203735
78,0.00020238221773458977,0.0002548978600124637,42.01927709579468
79,0.00020034893062059593,0.0002414120949206629,39.958457231521606
80,0.00019967973732064564,0.00024203547050300367,42.53453803062439
81,0.00020037611394394856,0.00023312697259675468,42.366676807403564
82,0.00019958457229975158,0.00023984496843173475,40.44553565979004
83,0.0002011506935402856,0.00024379751771202573,39.27483057975769
84,0.00019943601728238268,0.00024134646067237284,41.590752840042114
85,0.00019747268636763959,0.000249068643049104,40.15165638923645
86,0.0001982332552072169,0.0002550586564469862,40.45998668670654
87,0.00019636307936727817,0.0002424226635567006,41.263866901397705
88,0.00019550571988470372,0.00024369935451655527,40.431715965270996
89,0.0001958676291475112,0.00023777492468472075,39.59961986541748
90,0.0001955380764732956,0.00024453172974513697,41.897353172302246
91,0.00019572139589435494,0.00024301557190740494,40.83650183677673
92,0.00019638399559083095,0.00023455384734758297,39.94691824913025
93,0.00019322729968055877,0.000251396143810442,42.39447021484375
94,0.0001951526714119542,0.00024366499156272802,40.25108337402344
95,0.0001941872537705343,0.00023849568855257303,39.50300145149231
96,0.00019366182165658365,0.0002525027093253595,42.157475233078
97,0.0002017539015347307,0.0002495491564519176,41.04825949668884
98,0.0001950399664281027,0.00024188865672081878,41.223045110702515
99,0.00019332875169138,0.0002477578846316593,41.455060720443726
100,0.00019183780705698267,0.00024034447052144535,40.52606463432312
101,0.00019293869561115342,0.00023944143541024623,40.4302704334259
102,0.00019207477707024865,0.00023714632264623274,40.85734581947327
103,0.00019092881345512911,0.000244358756756069,41.81308555603027
104,0.00019152097872784157,0.0002490911341291147,41.345502853393555
105,0.00019107099761795488,0.00024296684067508665,41.929229736328125
106,0.0001910177771964573,0.0002511596881405041,38.254141092300415
107,0.00019080417594245284,0.00023871233696689438,40.724223375320435
108,0.000192203598363731,0.00024179828668017815,41.19646430015564
109,0.0001895007571261435,0.0002456217673577475,42.39459848403931
110,0.0001905693653448398,0.0002514656543528151,41.806861877441406
111,0.00018992397941009504,0.000253920560400164,41.21104192733765
112,0.00018924858441718456,0.0002459742659105456,39.189369440078735
113,0.0001892126540540176,0.0002519148450826848,40.81727337837219
114,0.00019047544302998264,0.0002479407440256139,41.18521213531494
115,0.00018794418226609623,0.00024402321371769814,41.25267934799194
116,0.00018897485591562574,0.00023667188191165198,41.79643177986145
117,0.00018835480193819018,0.00025609751858075397,40.810811042785645
118,0.00018813435546240003,0.00024544253438987584,40.44956994056702
119,0.00018836416280755617,0.0002374947484239748,41.60716676712036
120,0.00019569676990441307,0.00023207197480417616,41.35879135131836
